iso_time,epoch_s,board_ms,thrust_lbf,thrust_N,raw_counts
2026-09-17T16:45:07.780,1789688707.781,5030162,0.0011,0.005,74705
2026-09-17T16:45:07.781,1789688707.781,5030278,0.0008,0.003,74875
2026-09-17T16:45:07.781,1789688707.781,5030392,0.0005,0.002,74886
2026-09-17T16:45:08.185,1789688708.185,5030508,0.0009,0.004,74802
2026-09-17T16:45:08.185,1789688708.186,5030624,0.0006,0.003,74844
2026-09-17T16:45:08.185,1789688708.186,5030738,0.0005,0.002,74731
2026-09-17T16:45:08.186,1789688708.186,5030854,0.0008,0.004,74873
2026-09-17T16:45:08.589,1789688708.590,5030970,0.0004,0.002,74769
2026-09-17T16:45:08.590,1789688708.590,5031085,0.0014,0.006,74787
2026-09-17T16:45:08.590,1789688708.590,5031200,0.0009,0.004,74782
2026-09-17T16:45:08.993,1789688708.993,5031316,0.0010,0.004,74822
2026-09-17T16:45:08.993,1789688708.993,5031431,0.0004,0.002,74809
2026-09-17T16:45:08.993,1789688708.994,5031546,0.0009,0.004,74843
2026-09-17T16:45:08.993,1789688708.994,5031662,0.0010,0.005,74813
2026-09-17T16:45:09.397,1789688709.397,5031777,0.0003,0.002,74889
2026-09-17T16:45:09.397,1789688709.398,5031892,0.0011,0.005,74812
2026-09-17T16:45:09.397,1789688709.398,5032008,0.0008,0.004,74846
2026-09-17T16:45:09.802,1789688709.803,5032124,0.0008,0.003,74775
2026-09-17T16:45:09.802,1789688709.803,5032239,-0.0001,-0.000,74805
2026-09-17T16:45:09.803,1789688709.803,5032354,0.0005,0.002,74861
2026-09-17T16:45:09.803,1789688709.803,5032470,0.0008,0.003,74715
2026-09-17T16:45:10.207,1789688710.207,5032585,0.0005,0.002,74789
2026-09-17T16:45:10.207,1789688710.208,5032700,0.0005,0.002,74889
2026-09-17T16:45:10.208,1789688710.208,5032816,0.0010,0.004,74670
2026-09-17T16:45:10.610,1789688710.611,5032931,0.0003,0.002,74864
2026-09-17T16:45:10.610,1789688710.611,5033047,0.0014,0.006,74765
2026-09-17T16:45:10.611,1789688710.611,5033162,0.0013,0.006,74847
2026-09-17T16:45:10.611,1789688710.611,5033277,0.0005,0.002,74861
2026-09-17T16:45:11.013,1789688711.013,5033393,0.0007,0.003,74805
2026-09-17T16:45:11.013,1789688711.014,5033508,0.0001,0.000,74708
2026-09-17T16:45:11.013,1789688711.014,5033623,0.0007,0.003,74800
2026-09-17T16:45:11.418,1789688711.418,5033739,0.0008,0.003,74865
2026-09-17T16:45:11.418,1789688711.418,5033854,0.0007,0.003,74796
2026-09-17T16:45:11.418,1789688711.419,5033969,0.0003,0.001,74823
2026-09-17T16:45:11.419,1789688711.419,5034085,0.0009,0.004,74779
2026-09-17T16:45:11.822,1789688711.822,5034201,0.0012,0.005,74693
2026-09-17T16:45:11.822,1789688711.822,5034315,0.0004,0.002,74868
2026-09-17T16:45:11.822,1789688711.823,5034431,0.0011,0.005,74805
2026-09-17T16:45:12.222,1789688712.223,5034547,0.0010,0.005,74778
2026-09-17T16:45:12.223,1789688712.223,5034661,0.0005,0.002,74878
2026-09-17T16:45:12.223,1789688712.224,5034777,0.0010,0.004,74830
2026-09-17T16:45:12.223,1789688712.224,5034893,0.0003,0.001,74793
2026-09-17T16:45:12.627,1789688712.628,5035008,0.0003,0.001,74884
2026-09-17T16:45:12.628,1789688712.628,5035123,0.0005,0.002,74706
2026-09-17T16:45:12.628,1789688712.628,5035239,0.0009,0.004,74787
2026-09-17T16:45:13.032,1789688713.032,5035354,0.0006,0.003,74941
2026-09-17T16:45:13.032,1789688713.033,5035469,0.0005,0.002,74826
2026-09-17T16:45:13.032,1789688713.033,5035585,0.0000,0.000,74804
2026-09-17T16:45:13.033,1789688713.033,5035700,0.0009,0.004,74839
2026-09-17T16:45:13.437,1789688713.438,5035815,0.0004,0.002,74940
2026-09-17T16:45:13.438,1789688713.438,5035931,-0.0002,-0.001,74862
2026-09-17T16:45:13.438,1789688713.438,5036046,0.0007,0.003,74687
2026-09-17T16:45:13.841,1789688713.841,5036162,0.0005,0.002,74702
2026-09-17T16:45:13.841,1789688713.841,5036277,0.0005,0.002,74899
2026-09-17T16:45:13.841,1789688713.842,5036392,0.0004,0.002,74794
2026-09-17T16:45:13.841,1789688713.842,5036508,0.0000,0.000,74797
2026-09-17T16:45:14.245,1789688714.245,5036623,0.0005,0.002,74793
2026-09-17T16:45:14.245,1789688714.246,5036739,0.0013,0.006,74777
2026-09-17T16:45:14.245,1789688714.246,5036854,0.0004,0.002,74968
2026-09-17T16:45:14.648,1789688714.648,5036969,-0.0002,-0.001,74829
2026-09-17T16:45:14.648,1789688714.648,5037085,0.0005,0.002,74872
2026-09-17T16:45:14.648,1789688714.649,5037200,0.0011,0.005,74862
2026-09-17T16:45:14.648,1789688714.649,5037316,0.0004,0.002,74922
2026-09-17T16:45:15.052,1789688715.053,5037431,0.0006,0.003,74775
2026-09-17T16:45:15.052,1789688715.053,5037546,0.0008,0.004,74666
2026-09-17T16:45:15.053,1789688715.053,5037662,0.0012,0.005,74748
2026-09-17T16:45:15.457,1789688715.458,5037777,0.0009,0.004,74748
2026-09-17T16:45:15.457,1789688715.458,5037892,0.0005,0.002,74662
2026-09-17T16:45:15.458,1789688715.458,5038008,0.0006,0.003,74816
2026-09-17T16:45:15.458,1789688715.458,5038124,0.0010,0.004,74880
2026-09-17T16:45:15.862,1789688715.862,5038238,0.0005,0.002,74812
2026-09-17T16:45:15.862,1789688715.863,5038354,0.0017,0.008,74773
2026-09-17T16:45:15.863,1789688715.863,5038470,0.0001,0.001,74968
2026-09-17T16:45:16.266,1789688716.267,5038584,0.0005,0.002,74792
2026-09-17T16:45:16.267,1789688716.267,5038700,0.0003,0.001,74754
2026-09-17T16:45:16.267,1789688716.267,5038816,0.0008,0.004,74780
2026-09-17T16:45:16.267,1789688716.267,5038930,0.0010,0.005,74873
2026-09-17T16:45:16.672,1789688716.672,5039046,0.0011,0.005,74976
2026-09-17T16:45:16.672,1789688716.673,5039162,0.0001,0.000,74786
2026-09-17T16:45:16.672,1789688716.673,5039277,0.0007,0.003,74879
2026-09-17T16:45:17.077,1789688717.078,5039392,0.0006,0.003,74880
2026-09-17T16:45:17.078,1789688717.078,5039508,0.0005,0.002,74756
2026-09-17T16:45:17.078,1789688717.078,5039623,0.0011,0.005,74757
2026-09-17T16:45:17.078,1789688717.079,5039738,0.0009,0.004,74674
2026-09-17T16:45:17.480,1789688717.481,5039854,0.0011,0.005,74784
2026-09-17T16:45:17.480,1789688717.481,5039969,0.0007,0.003,74760
2026-09-17T16:45:17.480,1789688717.481,5040084,0.0007,0.003,74851
2026-09-17T16:45:17.883,1789688717.884,5040200,0.0006,0.002,74837
2026-09-17T16:45:17.883,1789688717.884,5040315,0.0002,0.001,74777
2026-09-17T16:45:17.884,1789688717.884,5040431,0.0011,0.005,74874
2026-09-17T16:45:17.884,1789688717.884,5040546,0.0007,0.003,74770
2026-09-17T16:45:18.285,1789688718.286,5040661,0.0006,0.003,74863
2026-09-17T16:45:18.286,1789688718.286,5040777,0.0005,0.002,74773
2026-09-17T16:45:18.286,1789688718.286,5040892,0.0007,0.003,74930
2026-09-17T16:45:18.690,1789688718.690,5041008,0.0009,0.004,74814
2026-09-17T16:45:18.690,1789688718.690,5041123,0.0008,0.003,74944
2026-09-17T16:45:18.690,1789688718.691,5041239,0.0007,0.003,74854
2026-09-17T16:45:18.690,1789688718.691,5041354,0.0003,0.001,74760
2026-09-17T16:45:19.093,1789688719.093,5041469,0.0004,0.002,74850
2026-09-17T16:45:19.093,1789688719.094,5041585,0.0007,0.003,74815
2026-09-17T16:45:19.093,1789688719.094,5041700,0.0012,0.005,74866
2026-09-17T16:45:19.494,1789688719.494,5041815,0.0003,0.001,74811
2026-09-17T16:45:19.494,1789688719.494,5041931,0.0011,0.005,74901
2026-09-17T16:45:19.494,1789688719.495,5042046,0.0008,0.004,74764
2026-09-17T16:45:19.494,1789688719.495,5042161,0.0007,0.003,74792
2026-09-17T16:45:19.896,1789688719.897,5042277,0.0013,0.006,74638
2026-09-17T16:45:19.897,1789688719.897,5042393,0.0003,0.001,74757
2026-09-17T16:45:19.897,1789688719.897,5042507,0.0008,0.004,74827
2026-09-17T16:45:20.301,1789688720.301,5042623,0.0007,0.003,74910
2026-09-17T16:45:20.301,1789688720.302,5042739,0.0010,0.004,74849
2026-09-17T16:45:20.301,1789688720.302,5042853,0.0005,0.002,75003
2026-09-17T16:45:20.302,1789688720.302,5042969,0.0006,0.002,74816
2026-09-17T16:45:20.705,1789688720.706,5043085,0.0011,0.005,74841
2026-09-17T16:45:20.706,1789688720.706,5043200,0.0005,0.002,75073
2026-09-17T16:45:20.706,1789688720.707,5043315,0.0002,0.001,74959
2026-09-17T16:45:21.111,1789688721.111,5043431,-0.0001,-0.000,74845
2026-09-17T16:45:21.111,1789688721.111,5043546,0.0006,0.003,74847
2026-09-17T16:45:21.111,1789688721.112,5043661,0.0005,0.002,74884
2026-09-17T16:45:21.111,1789688721.112,5043777,0.0008,0.003,74712
2026-09-17T16:45:21.512,1789688721.512,5043892,0.0010,0.004,74740
2026-09-17T16:45:21.512,1789688721.513,5044007,0.0009,0.004,74710
2026-09-17T16:45:21.512,1789688721.513,5044123,0.0008,0.004,74762
2026-09-17T16:45:21.915,1789688721.915,5044238,0.0008,0.003,74640
2026-09-17T16:45:21.915,1789688721.915,5044354,0.0010,0.004,74735
2026-09-17T16:45:21.915,1789688721.916,5044469,0.0006,0.003,74919
2026-09-17T16:45:21.915,1789688721.916,5044584,0.0012,0.005,74744
2026-09-17T16:45:22.318,1789688722.319,5044700,0.0014,0.006,74760
2026-09-17T16:45:22.318,1789688722.319,5044815,0.0004,0.002,74732
2026-09-17T16:45:22.319,1789688722.319,5044930,0.0007,0.003,74802
2026-09-17T16:45:22.724,1789688722.724,5045046,0.0009,0.004,74795
2026-09-17T16:45:22.724,1789688722.724,5045161,0.0005,0.002,74784
2026-09-17T16:45:22.724,1789688722.725,5045276,0.0002,0.001,74956
2026-09-17T16:45:22.724,1789688722.725,5045392,0.0009,0.004,74771
2026-09-17T16:45:23.124,1789688723.125,5045508,0.0009,0.004,74669
2026-09-17T16:45:23.125,1789688723.125,5045622,0.0003,0.001,74806
2026-09-17T16:45:23.125,1789688723.126,5045738,0.0002,0.001,74870
2026-09-17T16:45:23.530,1789688723.531,5045854,0.0008,0.004,74697
2026-09-17T16:45:23.531,1789688723.531,5045968,0.0011,0.005,74749
2026-09-17T16:45:23.531,1789688723.531,5046084,0.0008,0.003,74851
2026-09-17T16:45:23.531,1789688723.532,5046200,0.0006,0.002,74822
2026-09-17T16:45:23.931,1789688723.932,5046315,0.0005,0.002,74863
2026-09-17T16:45:23.932,1789688723.932,5046430,0.0005,0.002,74873
2026-09-17T16:45:23.932,1789688723.932,5046546,0.0009,0.004,74916
2026-09-17T16:45:24.336,1789688724.336,5046662,0.0006,0.003,74823
2026-09-17T16:45:24.336,1789688724.337,5046776,0.0005,0.002,74901
2026-09-17T16:45:24.337,1789688724.337,5046892,0.0010,0.004,74828
2026-09-17T16:45:24.337,1789688724.337,5047008,0.0003,0.001,74856
2026-09-17T16:45:24.737,1789688724.738,5047122,0.0007,0.003,74846
2026-09-17T16:45:24.737,1789688724.738,5047238,0.0007,0.003,74967
2026-09-17T16:45:24.738,1789688724.738,5047354,0.0011,0.005,74673
2026-09-17T16:45:25.142,1789688725.143,5047469,0.0005,0.002,74794
2026-09-17T16:45:25.142,1789688725.143,5047584,0.0008,0.004,74746
2026-09-17T16:45:25.143,1789688725.143,5047700,0.0003,0.001,74884
2026-09-17T16:45:25.143,1789688725.143,5047815,0.0010,0.004,74752
2026-09-17T16:45:25.543,1789688725.544,5047930,0.0005,0.002,74890
2026-09-17T16:45:25.544,1789688725.544,5048046,0.0007,0.003,74905
2026-09-17T16:45:25.544,1789688725.545,5048161,0.0005,0.002,74751
2026-09-17T16:45:25.948,1789688725.949,5048276,0.0008,0.003,74707
2026-09-17T16:45:25.949,1789688725.949,5048392,0.0008,0.003,74677
2026-09-17T16:45:25.949,1789688725.950,5048507,0.0007,0.003,74755
2026-09-17T16:45:25.949,1789688725.950,5048623,0.0002,0.001,74830
2026-09-17T16:45:26.350,1789688726.350,5048738,0.0000,0.000,74818
2026-09-17T16:45:26.350,1789688726.351,5048853,0.0005,0.002,74996
2026-09-17T16:45:26.351,1789688726.351,5048969,0.0002,0.001,74711
2026-09-17T16:45:26.755,1789688726.756,5049084,0.0012,0.005,74976
2026-09-17T16:45:26.756,1789688726.756,5049199,0.0009,0.004,74710
2026-09-17T16:45:26.756,1789688726.756,5049315,-0.0004,-0.002,74903
2026-09-17T16:45:26.756,1789688726.756,5049431,0.0005,0.002,74746
2026-09-17T16:45:27.156,1789688727.157,5049545,0.0008,0.003,74859
2026-09-17T16:45:27.156,1789688727.157,5049661,0.0006,0.003,74859
2026-09-17T16:45:27.157,1789688727.157,5049777,0.0008,0.003,74791
2026-09-17T16:45:27.559,1789688727.560,5049891,0.0007,0.003,74940
2026-09-17T16:45:27.559,1789688727.560,5050007,0.0007,0.003,74863
2026-09-17T16:45:27.560,1789688727.560,5050123,-0.0001,-0.000,74922
2026-09-17T16:45:27.560,1789688727.560,5050237,0.0002,0.001,74937
2026-09-17T16:45:27.962,1789688727.963,5050353,0.0007,0.003,74846
2026-09-17T16:45:27.963,1789688727.963,5050469,0.0002,0.001,74926
2026-09-17T16:45:27.963,1789688727.963,5050584,0.0009,0.004,74806
2026-09-17T16:45:28.366,1789688728.367,5050699,0.0010,0.005,74714
2026-09-17T16:45:28.367,1789688728.367,5050815,0.0006,0.003,74698
2026-09-17T16:45:28.367,1789688728.368,5050930,0.0005,0.002,74723
2026-09-17T16:45:28.367,1789688728.368,5051045,0.0004,0.002,74849
2026-09-17T16:45:28.768,1789688728.768,5051161,0.0004,0.002,74800
2026-09-17T16:45:28.768,1789688728.768,5051276,0.0012,0.005,74866
2026-09-17T16:45:28.768,1789688728.769,5051392,0.0005,0.002,74858
2026-09-17T16:45:29.171,1789688729.171,5051507,0.0001,0.000,74767
2026-09-17T16:45:29.171,1789688729.171,5051623,0.0002,0.001,74932
2026-09-17T16:45:29.171,1789688729.172,5051738,0.0001,0.001,74759
2026-09-17T16:45:29.171,1789688729.172,5051853,0.0012,0.005,74891
2026-09-17T16:45:29.575,1789688729.576,5051969,0.0006,0.003,74929
2026-09-17T16:45:29.576,1789688729.576,5052084,0.0000,0.000,74844
2026-09-17T16:45:29.576,1789688729.576,5052199,0.0009,0.004,74803
2026-09-17T16:45:29.980,1789688729.981,5052315,0.0008,0.004,74696
2026-09-17T16:45:29.981,1789688729.981,5052430,0.0009,0.004,74797
2026-09-17T16:45:29.981,1789688729.981,5052546,0.0008,0.003,74800
2026-09-17T16:45:29.981,1789688729.982,5052661,0.0006,0.003,74731
2026-09-17T16:45:30.382,1789688730.382,5052776,0.0010,0.005,74793
2026-09-17T16:45:30.382,1789688730.382,5052892,0.0001,0.000,74889
2026-09-17T16:45:30.382,1789688730.382,5053007,0.0003,0.001,74680
2026-09-17T16:45:30.786,1789688730.786,5053122,0.0004,0.002,74946
2026-09-17T16:45:30.786,1789688730.787,5053238,-0.0000,-0.000,74739
2026-09-17T16:45:30.786,1789688730.787,5053353,0.0007,0.003,74831
2026-09-17T16:45:30.786,1789688730.787,5053468,0.0008,0.003,74751
2026-09-17T16:45:31.188,1789688731.188,5053584,0.0008,0.003,74826
2026-09-17T16:45:31.188,1789688731.189,5053700,0.0002,0.001,74819
2026-09-17T16:45:31.189,1789688731.189,5053814,0.0011,0.005,74761
2026-09-17T16:45:31.591,1789688731.591,5053930,0.0004,0.002,74707
2026-09-17T16:45:31.591,1789688731.591,5054046,0.0008,0.004,74873
2026-09-17T16:45:31.591,1789688731.591,5054160,0.0006,0.003,74808
2026-09-17T16:45:31.591,1789688731.592,5054276,0.0007,0.003,74812
2026-09-17T16:45:31.994,1789688731.995,5054392,0.0007,0.003,74689
2026-09-17T16:45:31.995,1789688731.995,5054507,0.0005,0.002,74999
2026-09-17T16:45:31.995,1789688731.995,5054622,0.0002,0.001,74954
2026-09-17T16:45:32.399,1789688732.400,5054738,0.0003,0.002,74774
2026-09-17T16:45:32.400,1789688732.400,5054853,-0.0003,-0.001,74880
2026-09-17T16:45:32.400,1789688732.400,5054968,0.0011,0.005,74844
2026-09-17T16:45:32.400,1789688732.401,5055084,0.0015,0.007,74775
2026-09-17T16:45:32.801,1789688732.801,5055199,-0.0001,-0.001,74857
2026-09-17T16:45:32.801,1789688732.801,5055314,-0.0001,-0.000,74804
2026-09-17T16:45:32.801,1789688732.801,5055430,0.0006,0.003,74773
2026-09-17T16:45:33.205,1789688733.206,5055545,-0.0001,-0.001,74870
2026-09-17T16:45:33.206,1789688733.206,5055661,0.0008,0.004,74890
2026-09-17T16:45:33.206,1789688733.206,5055776,0.0007,0.003,74859
2026-09-17T16:45:33.206,1789688733.207,5055891,0.0004,0.002,74819
2026-09-17T16:45:33.607,1789688733.607,5056007,0.0002,0.001,74813
2026-09-17T16:45:33.607,1789688733.608,5056122,0.0009,0.004,74836
2026-09-17T16:45:33.608,1789688733.608,5056238,0.0007,0.003,74816
2026-09-17T16:45:34.010,1789688734.011,5056353,0.0005,0.002,74833
2026-09-17T16:45:34.011,1789688734.011,5056468,0.0008,0.004,74802
2026-09-17T16:45:34.011,1789688734.011,5056584,0.0004,0.002,74858
2026-09-17T16:45:34.011,1789688734.011,5056699,0.0003,0.001,74676
2026-09-17T16:45:34.413,1789688734.414,5056815,0.0004,0.002,74806
2026-09-17T16:45:34.414,1789688734.414,5056930,0.0005,0.002,74793
2026-09-17T16:45:34.414,1789688734.414,5057045,0.0009,0.004,74868
2026-09-17T16:45:34.818,1789688734.819,5057161,0.0008,0.004,74782
2026-09-17T16:45:34.819,1789688734.819,5057276,0.0013,0.006,74823
2026-09-17T16:45:34.819,1789688734.819,5057391,0.0003,0.001,74936
2026-09-17T16:45:34.819,1789688734.819,5057507,0.0008,0.004,74798
2026-09-17T16:45:35.220,1789688735.220,5057623,0.0005,0.002,74797
2026-09-17T16:45:35.220,1789688735.221,5057737,0.0003,0.001,74816
2026-09-17T16:45:35.220,1789688735.221,5057853,0.0004,0.002,74745
2026-09-17T16:45:35.624,1789688735.624,5057969,0.0002,0.001,74976
2026-09-17T16:45:35.624,1789688735.625,5058083,0.0001,0.000,74803
2026-09-17T16:45:35.624,1789688735.625,5058199,0.0010,0.004,74931
2026-09-17T16:45:35.625,1789688735.625,5058315,0.0001,0.000,74840
2026-09-17T16:45:36.026,1789688736.027,5058429,0.0011,0.005,74682
2026-09-17T16:45:36.026,1789688736.027,5058545,0.0000,0.000,74732
2026-09-17T16:45:36.026,1789688736.027,5058661,0.0005,0.002,74831
2026-09-17T16:45:36.430,1789688736.431,5058776,0.0005,0.002,74975
2026-09-17T16:45:36.431,1789688736.431,5058891,0.0005,0.002,74817
2026-09-17T16:45:36.431,1789688736.431,5059007,0.0010,0.005,74919
2026-09-17T16:45:36.431,1789688736.431,5059122,-0.0000,-0.000,74816
2026-09-17T16:45:36.832,1789688736.833,5059237,0.0012,0.005,74705
2026-09-17T16:45:36.833,1789688736.833,5059353,0.0002,0.001,74917
2026-09-17T16:45:36.833,1789688736.834,5059469,0.0007,0.003,74838
2026-09-17T16:45:37.233,1789688737.234,5059584,0.0005,0.002,74837
2026-09-17T16:45:37.234,1789688737.234,5059699,0.0006,0.003,74848
2026-09-17T16:45:37.234,1789688737.234,5059815,-0.0005,-0.002,74799
2026-09-17T16:45:37.234,1789688737.234,5059930,0.0001,0.001,74868
2026-09-17T16:45:37.638,1789688737.638,5060045,0.0008,0.003,74810
2026-09-17T16:45:37.638,1789688737.639,5060161,0.0008,0.004,74815
2026-09-17T16:45:37.638,1789688737.639,5060276,0.0010,0.004,74838
2026-09-17T16:45:38.041,1789688738.041,5060391,0.0002,0.001,75007
2026-09-17T16:45:38.041,1789688738.041,5060507,0.0003,0.001,75049
2026-09-17T16:45:38.041,1789688738.042,5060622,0.0013,0.006,74838
2026-09-17T16:45:38.041,1789688738.042,5060738,0.0007,0.003,74939
2026-09-17T16:45:38.445,1789688738.446,5060853,0.0004,0.002,74974
2026-09-17T16:45:38.445,1789688738.446,5060968,0.0005,0.002,74838
2026-09-17T16:45:38.446,1789688738.446,5061084,0.0009,0.004,74866
2026-09-17T16:45:38.850,1789688738.850,5061199,0.0005,0.002,74776
2026-09-17T16:45:38.850,1789688738.851,5061314,0.0001,0.001,74724
2026-09-17T16:45:38.850,1789688738.851,5061430,0.0004,0.002,74901
2026-09-17T16:45:38.851,1789688738.851,5061545,0.0005,0.002,74954
2026-09-17T16:45:39.252,1789688739.252,5061660,0.0004,0.002,74842
2026-09-17T16:45:39.252,1789688739.252,5061776,0.0007,0.003,74843
2026-09-17T16:45:39.252,1789688739.253,5061892,0.0003,0.001,74824
2026-09-17T16:45:39.655,1789688739.656,5062006,0.0008,0.004,74763
2026-09-17T16:45:39.656,1789688739.656,5062122,0.0006,0.003,74953
2026-09-17T16:45:39.656,1789688739.656,5062238,0.0001,0.001,74809
2026-09-17T16:45:39.656,1789688739.656,5062353,-0.0001,-0.000,74732
2026-09-17T16:45:40.058,1789688740.059,5062468,0.0003,0.001,74738
2026-09-17T16:45:40.058,1789688740.059,5062584,0.0004,0.002,74870
2026-09-17T16:45:40.059,1789688740.059,5062700,0.0002,0.001,74810
2026-09-17T16:45:40.463,1789688740.463,5062814,0.0007,0.003,74830
2026-09-17T16:45:40.463,1789688740.464,5062930,0.0002,0.001,75000
2026-09-17T16:45:40.464,1789688740.464,5063046,0.0000,0.000,74821
2026-09-17T16:45:40.464,1789688740.464,5063160,0.0002,0.001,74864
2026-09-17T16:45:40.865,1789688740.865,5063276,0.0005,0.002,74921
2026-09-17T16:45:40.865,1789688740.866,5063392,-0.0001,-0.001,74845
2026-09-17T16:45:40.865,1789688740.866,5063507,0.0004,0.002,74863
2026-09-17T16:45:41.269,1789688741.270,5063622,-0.0004,-0.002,74812
2026-09-17T16:45:41.269,1789688741.270,5063738,0.0009,0.004,74820
2026-09-17T16:45:41.270,1789688741.270,5063854,0.0008,0.003,74790
2026-09-17T16:45:41.270,1789688741.270,5063968,0.0005,0.002,74840
2026-09-17T16:45:41.671,1789688741.672,5064084,0.0004,0.002,74867
2026-09-17T16:45:41.672,1789688741.672,5064200,0.0000,0.000,74826
2026-09-17T16:45:41.672,1789688741.672,5064315,-0.0002,-0.001,74849
2026-09-17T16:45:42.075,1789688742.075,5064430,0.0003,0.001,74828
2026-09-17T16:45:42.075,1789688742.075,5064546,0.0006,0.003,74922
2026-09-17T16:45:42.075,1789688742.076,5064662,0.0003,0.001,74793
2026-09-17T16:45:42.075,1789688742.076,5064776,0.0002,0.001,74797
2026-09-17T16:45:42.478,1789688742.478,5064892,0.0005,0.002,74794
2026-09-17T16:45:42.478,1789688742.479,5065008,0.0004,0.002,74717
2026-09-17T16:45:42.479,1789688742.479,5065122,-0.0001,-0.001,74850
2026-09-17T16:45:42.881,1789688742.882,5065238,0.0005,0.002,74838
2026-09-17T16:45:42.882,1789688742.882,5065354,0.0003,0.001,74873
2026-09-17T16:45:42.882,1789688742.882,5065469,0.0006,0.003,74795
2026-09-17T16:45:42.882,1789688742.883,5065584,0.0005,0.002,74875
2026-09-17T16:45:43.285,1789688743.285,5065700,0.0007,0.003,74790
2026-09-17T16:45:43.285,1789688743.285,5065816,0.0005,0.002,74939
2026-09-17T16:45:43.285,1789688743.285,5065931,0.0006,0.003,74881
2026-09-17T16:45:43.687,1789688743.687,5066046,0.0008,0.004,74901
2026-09-17T16:45:43.687,1789688743.687,5066162,0.0002,0.001,74685
2026-09-17T16:45:43.687,1789688743.688,5066277,0.0008,0.004,74893
2026-09-17T16:45:43.687,1789688743.688,5066392,0.0003,0.001,74696
2026-09-17T16:45:44.090,1789688744.090,5066508,-0.0000,-0.000,74853
2026-09-17T16:45:44.090,1789688744.091,5066624,0.0000,0.000,74895
2026-09-17T16:45:44.090,1789688744.091,5066739,0.0004,0.002,74914
2026-09-17T16:45:44.493,1789688744.494,5066854,0.0002,0.001,74787
2026-09-17T16:45:44.494,1789688744.494,5066970,0.0003,0.001,74880
2026-09-17T16:45:44.494,1789688744.494,5067085,0.0000,0.000,74999
2026-09-17T16:45:44.494,1789688744.494,5067200,-0.0001,-0.000,74846
2026-09-17T16:45:44.898,1789688744.898,5067316,-0.0001,-0.001,74870
2026-09-17T16:45:44.898,1789688744.898,5067431,0.0004,0.002,74885
2026-09-17T16:45:44.898,1789688744.899,5067546,0.0003,0.001,74853
2026-09-17T16:45:45.302,1789688745.303,5067662,0.0006,0.003,74826
2026-09-17T16:45:45.303,1789688745.303,5067778,0.0009,0.004,74969
2026-09-17T16:45:45.303,1789688745.303,5067893,0.0004,0.002,74893
2026-09-17T16:45:45.303,1789688745.304,5068008,0.0014,0.006,74660
2026-09-17T16:45:45.704,1789688745.705,5068124,0.0006,0.003,74977
2026-09-17T16:45:45.705,1789688745.705,5068239,-0.0004,-0.002,74787
2026-09-17T16:45:45.707,1789688745.708,5068354,0.0007,0.003,74838
2026-09-17T16:45:46.111,1789688746.112,5068470,0.0005,0.002,74778
2026-09-17T16:45:46.112,1789688746.112,5068585,-0.0001,-0.001,74746
2026-09-17T16:45:46.112,1789688746.112,5068701,0.0007,0.003,74896
2026-09-17T16:45:46.112,1789688746.113,5068816,0.0002,0.001,74850
2026-09-17T16:45:46.512,1789688746.513,5068932,0.0004,0.002,74826
2026-09-17T16:45:46.512,1789688746.513,5069047,0.0002,0.001,74844
2026-09-17T16:45:46.513,1789688746.513,5069162,0.0005,0.002,74783
2026-09-17T16:45:46.914,1789688746.915,5069278,0.0011,0.005,74891
2026-09-17T16:45:46.914,1789688746.915,5069393,-0.0001,-0.000,74912
2026-09-17T16:45:46.915,1789688746.915,5069508,0.0011,0.005,74815
2026-09-17T16:45:46.915,1789688746.915,5069624,0.0015,0.007,74819
2026-09-17T16:45:47.317,1789688747.317,5069740,0.0011,0.005,74863
2026-09-17T16:45:47.317,1789688747.318,5069855,0.0006,0.002,74794
2026-09-17T16:45:47.317,1789688747.318,5069970,0.0009,0.004,74708
2026-09-17T16:45:47.720,1789688747.720,5070086,-0.0001,-0.000,74777
2026-09-17T16:45:47.720,1789688747.720,5070201,0.0006,0.003,74861
2026-09-17T16:45:47.720,1789688747.721,5070316,0.0001,0.001,74830
2026-09-17T16:45:47.720,1789688747.721,5070432,0.0004,0.002,74720
2026-09-17T16:45:48.123,1789688748.123,5070547,0.0008,0.003,74817
2026-09-17T16:45:48.123,1789688748.124,5070663,0.0005,0.002,74760
2026-09-17T16:45:48.123,1789688748.124,5070778,0.0011,0.005,74802
2026-09-17T16:45:48.527,1789688748.528,5070894,0.0010,0.004,74948
2026-09-17T16:45:48.528,1789688748.528,5071009,0.0005,0.002,74886
2026-09-17T16:45:48.528,1789688748.529,5071124,0.0008,0.004,74779
2026-09-17T16:45:48.528,1789688748.529,5071240,0.0002,0.001,75004
2026-09-17T16:45:48.931,1789688748.931,5071355,0.0008,0.004,74875
2026-09-17T16:45:48.931,1789688748.931,5071471,0.0006,0.003,74752
2026-09-17T16:45:48.931,1789688748.932,5071586,0.0004,0.002,74800
2026-09-17T16:45:49.334,1789688749.335,5071702,0.0007,0.003,74834
2026-09-17T16:45:49.334,1789688749.335,5071817,0.0011,0.005,74628
2026-09-17T16:45:49.335,1789688749.335,5071932,0.0012,0.005,74901
2026-09-17T16:45:49.335,1789688749.335,5072048,0.0005,0.002,74669
2026-09-17T16:45:49.737,1789688749.738,5072163,0.0004,0.002,74676
2026-09-17T16:45:49.738,1789688749.738,5072278,0.0006,0.002,74790
